"media","strain","plasmid","inducer","ara_diln_index","ara_pc","volume","well","time","OD600","OD700","blueblue","bluelow","row","column","normalised_OD","pathlength","normalised_OD_cm1","normalised_blueblue","flu_quench","corrected_normalised_blueblue","calibrated_OD","calibrated_mTagBFP2"
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F9",340,0.4255,0.3422,918,36,"F",9,0.2548375,0.607201390705418,0.419691891192709,483.718205933487,0.867013889660997,557.912868180948,256140610.296857,6152799084755.83
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F10",340,0.4135,0.3322,1012,40,"F",10,0.2448375,0.607201390705418,0.403222890704448,577.380111804268,0.870757080041139,663.078285596012,246089475.346277,7312588938911.88
"M9","none","none","none","none","none",200,"F11",340,0.0932,0.0869,458,13,"F",11,-0.000462499999999991,0.607201390705418,-0.000761691272582034,-14.2641388530569,0.992786147834558,-14.3677859367493,-464864.991464341,-158451445025.511
"","","","","","",NA,"F12",340,NA,NA,NA,NA,"F",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"G1",340,NA,NA,NA,NA,"G",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G2",340,0.4453,0.3567,1944,87,"G",2,0.2693375,0.607201390705418,0.443571941900687,1510.23186528798,0.861717619941938,1752.58324808276,270714755.975199,19327915199232.5
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G3",340,0.4224,0.3396,1896,84,"G",3,0.2522375,0.607201390705418,0.415409951065761,1461.63144364514,0.86797989644761,1683.94619463788,253527315.209706,18570969045628.2
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G4",340,0.4075,0.3266,1783,80,"G",4,0.2392375,0.607201390705418,0.394000250431023,1348.17695060809,0.872886446009411,1544.50439317918,240460839.773952,17033170874402.7
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G5",340,0.4283,0.3446,2948,138,"G",5,0.2572375,0.607201390705418,0.423644451309891,2513.79871278059,0.866126646296308,2902.34542896236,258552882.684997,32007772749871.6
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G6",340,0.3936,0.3186,2559,118,"G",6,0.2312375,0.607201390705418,0.380825050040414,2123.8509587446,0.875970604134101,2424.56875689799,232419931.813487,26738735166673.4
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G7",340,0.3794,0.3058,2567,119,"G",7,0.2184375,0.607201390705418,0.359744729415441,2131.20148414291,0.881011036288695,2419.04062078576,219554479.076744,26677769534311.1
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G8",340,0.3801,0.3089,4009,191,"G",8,0.2215375,0.607201390705418,0.364850119566801,3573.37551461985,0.879778166758026,4061.67787476212,222670330.911424,44793173514513.9
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G9",340,0.3311,0.2687,3453,163,"G",9,0.1813375,0.607201390705418,0.298644737603994,3014.27335392972,0.896396159625835,3362.6575945929,182264768.41009,37084207499670.2
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G10",340,0.3284,0.2687,3451,162,"G",10,0.1813375,0.607201390705418,0.298644737603994,3012.27335392972,0.896396159625835,3360.42643822467,182264768.41009,37059601763464.2
"M9","none","none","none","none","none",200,"G11",340,0.0912,0.0839,465,13,"G",11,-0.00346249999999999,0.607201390705418,-0.00570239141906019,-8.20535112540517,0.994740948304636,-8.24873163147629,-3480205.47663851,-90969022811.7898
"","","","","","",NA,"G12",340,NA,NA,NA,NA,"G",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"H1",340,NA,NA,NA,NA,"H",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H2",340,0.3331,0.2766,4762,229,"H",2,0.1892375,0.607201390705418,0.31165524798972,4324.00881905454,0.89301962621266,4842.00872201753,190205165.021049,53398852280185.8
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H3",340,0.2948,0.2428,4075,194,"H",3,0.1554375,0.607201390705418,0.255990026339399,3633.71367043858,0.907870357867938,4002.45876401568,156232328.888086,44140090728327.7
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H4",340,0.298,0.2471,4063,194,"H",4,0.1597375,0.607201390705418,0.263071696549351,3622.13970414435,0.905921273707528,3998.29412253513,160554316.916836,44094162047074.3
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H5",340,0.2783,0.2306,4291,204,"H",5,0.1432375,0.607201390705418,0.235897845743722,3848.53058498972,0.913499416810259,4212.95352155555,143969944.248378,46461478216234.1
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H6",340,0.2736,0.2259,4227,201,"H",6,0.1385375,0.607201390705418,0.228157415514239,3784.08631692676,0.91570789412192,4132.41639743136,139245910.821605,45573295182894.5
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H7",340,0.2817,0.2334,4376,209,"H",7,0.1460375,0.607201390705418,0.240509165880435,3933.79823866793,0.912194373759535,4312.45615170274,146784262.034541,47558817472266.2
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H8",340,0.2772,0.2292,4223,202,"H",8,0.1418375,0.607201390705418,0.233592185675365,3780.3976373327,0.914154909618087,4135.40155783013,142562785.355297,45606216259315
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H9",340,0.2751,0.2279,4123,196,"H",9,0.1405375,0.607201390705418,0.231451215611891,3680.2746689982,0.914765364593874,4023.18978335185,141256137.811721,44368717462128.5
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H10",340,0.2959,0.2455,4330,207,"H",10,0.1581375,0.607201390705418,0.26043665647123,3888.98077457558,0.906644417739282,4289.42229002276,158946135.324743,47304794431849.4
"M9","none","none","none","none","none",200,"H11",340,0.0951,0.0904,464,13,"H",11,0.0030375,0.607201390705418,0.00500245889830913,-7.1660578686517,0.990523373892773,-7.23461763500742,3053032.24123884,-79785126498.9913
"","","","","","",NA,"H12",340,NA,NA,NA,NA,"H",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"A1",350,NA,NA,NA,NA,"A",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361","ara","0","0",200,"A2",350,0.4523,0.357,430,11,"A",2,0.2696125,0.607201390705418,0.444024839414114,-3.75745135086481,0.861618643072759,-4.3609215992179,270991162.18634,-48093306239.4564
"M9","DH10B","pS361","ara","0","0",200,"A3",350,0.4577,0.3601,429,11,"A",3,0.2727125,0.607201390705418,0.449130229565475,-4.63363724622218,0.860506628650003,-5.3847780969353,274107014.02102,-59384645230.4649
"M9","DH10B","pS361","ara","0","0",200,"A4",350,0.4607,0.3645,441,12,"A",4,0.2771125,0.607201390705418,0.456376589780309,7.55363561352891,0.85893995411131,8.7941369793936,278529513.399275,96983885914.7469
"M9","DH10B","pS361","ara","10","0.3",200,"A5",350,0.4473,0.352,436,12,"A",5,0.2646125,0.607201390705418,0.435790339169984,2.05510128384168,0.863426693745155,2.38016880729918,265965594.71105,26249081701.3474
"M9","DH10B","pS361","ara","10","0.3",200,"A6",350,0.4541,0.3591,434,12,"A",6,0.2717125,0.607201390705418,0.447483329516649,0.3257245611548,0.860864596906925,0.378369098142872,273101900.525962,4172746630.39014
"M9","DH10B","pS361","ara","10","0.3",200,"A7",350,0.4492,0.3562,431,12,"A",7,0.2688125,0.607201390705418,0.442707319375053,-2.78840097832364,0.8619067258249,-3.23515398450448,270187071.390293,-35678066612.4508
"M9","DH10B","pS361_ara_mTagBFP2","ara","0","0",200,"A8",350,0.4532,0.3591,428,11,"A",8,0.2717125,0.607201390705418,0.447483329516649,-5.6742754388452,0.860864596906925,-6.59136809578742,273101900.525962,-72691213807.7737
"M9","DH10B","pS361_ara_mTagBFP2","ara","0","0",200,"A9",350,0.4388,0.3475,427,11,"A",9,0.2601125,0.607201390705418,0.428379288950266,-7.10343214433288,0.865069393876473,-8.21140152988375,261442583.983288,-90557337353.3395
"M9","DH10B","pS361_ara_mTagBFP2","ara","0","0",200,"A10",350,0.4476,0.3545,429,11,"A",10,0.2671125,0.607201390705418,0.439907589292049,-4.85290446582212,0.862520422937828,-5.62642267564246,268478378.448695,-62049560538.0348
"M9","none","none","none","none","none",200,"A11",350,0.0929,0.0879,466,13,"A",11,0.000512499999999999,0.607201390705418,0.00084403627502335,-5.95824486454467,0.99215388279466,-6.00536365161593,515120.666217252,-66228613976.5188
"","","","","","",NA,"A12",350,NA,NA,NA,NA,"A",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"B1",350,NA,NA,NA,NA,"B",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361_ara_mTagBFP2","ara","2","0.00003",200,"B2",350,0.4597,0.3663,654,22,"B",2,0.2789125,0.607201390705418,0.459341009868196,220.634408324898,0.858302955750478,257.058893770185,280338717.69038,2834908130859.9
"M9","DH10B","pS361_ara_mTagBFP2","ara","2","0.00003",200,"B3",350,0.4461,0.3554,665,23,"B",3,0.2680125,0.607201390705418,0.441389799335992,231.181035626068,0.86219526638217,268.130717762021,269382980.594247,2957010904265.47
"M9","DH10B","pS361_ara_mTagBFP2","ara","2","0.00003",200,"B4",350,0.4502,0.3582,648,22,"B",4,0.2708125,0.607201390705418,0.446001119472705,214.289726442269,0.861187375212423,248.830547927403,272197298.38041,2744163927494.26
"M9","DH10B","pS361_ara_mTagBFP2","ara","3","0.0001",200,"B5",350,0.4537,0.3614,973,38,"B",5,0.2740125,0.607201390705418,0.451271199628949,539.420232010057,0.860042328074616,627.201957859053,275413661.564595,6916936052854.47
"M9","DH10B","pS361_ara_mTagBFP2","ara","3","0.0001",200,"B6",350,0.4474,0.3552,959,37,"B",6,0.2678125,0.607201390705418,0.441060419326227,525.173453453783,0.862267473167218,609.060958225357,269181957.895235,6716872687571.85
"M9","DH10B","pS361_ara_mTagBFP2","ara","3","0.0001",200,"B7",350,0.4463,0.3548,949,37,"B",7,0.2674125,0.607201390705418,0.440401659306697,515.158357917949,0.862411972818483,597.346018091957,268779912.497212,6587677472616.92
"M9","DH10B","pS361_ara_mTagBFP2","ara","4","0.0003",200,"B8",350,0.4582,0.3625,1357,57,"B",8,0.2751125,0.607201390705418,0.453082789682657,923.466757892416,0.8596503898613,1074.23525747649,276519286.409159,11846928231936.9
"M9","DH10B","pS361_ara_mTagBFP2","ara","4","0.0003",200,"B9",350,0.447,0.3539,1388,59,"B",9,0.2665125,0.607201390705418,0.438919449262753,954.124719661673,0.862737517235778,1105.9270063028,267875310.35166,12196432561902.6
"M9","DH10B","pS361_ara_mTagBFP2","ara","4","0.0003",200,"B10",350,0.4408,0.3487,1367,57,"B",10,0.2613125,0.607201390705418,0.430355569008858,932.93809590676,0.864629898390765,1079.00281686202,262648720.177358,11899506038789.6
"M9","none","none","none","none","none",200,"B11",350,0.0908,0.0866,464,13,"B",11,-0.00078750000000001,0.607201390705418,-0.00129693378845053,-8.36610351589479,0.992997233856498,-8.42510253870839,-791526.877358229,-92914084161.8415
"","","","","","",NA,"B12",350,NA,NA,NA,NA,"B",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"C1",350,NA,NA,NA,NA,"C",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361_ara_mTagBFP2","ara","5","0.001",200,"C2",350,0.4353,0.345,2371,108,"C",2,0.2576125,0.607201390705418,0.424262038828201,1936.81136988101,0.865988399025891,2236.53269727359,258929800.245643,24665027673009.9
"M9","DH10B","pS361_ara_mTagBFP2","ara","5","0.001",200,"C3",350,0.4258,0.341,2337,106,"C",3,0.2536125,0.607201390705418,0.417674438632897,1902.67731449477,0.867468400100094,2193.36786708914,254909346.265411,24188995405608.7
"M9","DH10B","pS361_ara_mTagBFP2","ara","5","0.001",200,"C4",350,0.431,0.3452,2306,105,"C",4,0.2578125,0.607201390705418,0.424591418837966,1871.81813148115,0.865914709527903,2161.66570550772,259130822.944655,23839376241241.8
"M9","DH10B","pS361_ara_mTagBFP2","ara","6","0.003",200,"C5",350,0.417,0.3356,3534,165,"C",5,0.2482125,0.607201390705418,0.408781178369236,3099.49623609603,0.869485329332105,3564.74816944514,249481733.392098,39312911612631
"M9","DH10B","pS361_ara_mTagBFP2","ara","6","0.003",200,"C6",350,0.4046,0.3248,3450,162,"C",6,0.2374125,0.607201390705418,0.390994657841915,3015.10685135753,0.873585618610037,3451.41539320996,238626507.645471,38063050134859
"M9","DH10B","pS361_ara_mTagBFP2","ara","6","0.003",200,"C7",350,0.3964,0.3179,3412,159,"C",7,0.2305125,0.607201390705418,0.379631047505015,2976.81875344231,0.876252591719931,3397.21534814446,231691224.52957,37465318828248.3
"M9","DH10B","pS361_ara_mTagBFP2","ara","7","0.01",200,"C8",350,0.3729,0.3032,4495,215,"C",8,0.2158125,0.607201390705418,0.355421616787272,4059.04512835309,0.882061151223384,4601.77293005519,216916056.152217,50749473416187.1
"M9","DH10B","pS361_ara_mTagBFP2","ara","7","0.01",200,"C9",350,0.3514,0.284,4249,202,"C",9,0.1966125,0.607201390705418,0.323801135849812,3811.65034199337,0.889917532393014,4283.15007093267,197617877.047102,47235622871059.5
"M9","DH10B","pS361_ara_mTagBFP2","ara","7","0.01",200,"C10",350,0.3722,0.3008,4267,203,"C",10,0.2134125,0.607201390705418,0.35146905667009,3830.89482156161,0.883026230695243,4338.37035457643,214503783.764077,47844605617363.6
"M9","none","none","none","none","none",200,"C11",350,0.0924,0.0866,455,13,"C",11,-0.00078750000000001,0.607201390705418,-0.00129693378845053,-17.3661035158948,0.992997233856498,-17.4885718950597,-791526.877358229,-192868233171.332
"","","","","","",NA,"C12",350,NA,NA,NA,NA,"C",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"D1",350,NA,NA,NA,NA,"D",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361_ara_mTagBFP2","ara","8","0.03",200,"D2",350,0.3529,0.2858,4988,239,"D",2,0.1984125,0.607201390705418,0.326765555937699,4550.79892318255,0.889167632769376,5118.0438372557,199427081.338206,56443034806277
"M9","DH10B","pS361_ara_mTagBFP2","ara","8","0.03",200,"D3",350,0.3313,0.2674,4662,223,"D",3,0.1800125,0.607201390705418,0.2964625950393,4223.14621928179,0.896967992069865,4708.24628818288,180932993.029138,51923687559293.1
"M9","DH10B","pS361_ara_mTagBFP2","ara","8","0.03",200,"D4",350,0.3375,0.2726,4749,227,"D",4,0.1852125,0.607201390705418,0.305026475293195,4310.63938974359,0.894732945395365,4817.79441779559,186159583.20344,53131811031718.9
"M9","DH10B","pS361_ara_mTagBFP2","ara","9","0.1",200,"D5",350,0.3449,0.2798,5084,244,"D",5,0.1924125,0.607201390705418,0.316884155644743,4646.29110067198,0.891678284966096,5210.72586269009,193396400.367858,57465154771219.3
"M9","DH10B","pS361_ara_mTagBFP2","ara","9","0.1",200,"D6",350,0.327,0.266,4790,231,"D",6,0.1786125,0.607201390705418,0.294156934970943,4351.01094192179,0.89757393090669,4847.52374383979,179525834.136057,53459673284962.1
"M9","DH10B","pS361_ara_mTagBFP2","ara","9","0.1",200,"D7",350,0.3125,0.2546,4377,210,"D",7,0.1672125,0.607201390705418,0.275382274414326,3936.8852950255,0.902575391222606,4361.83540268331,168067540.292395,48103383886785
"M9","DH10B","pS361_ara_mTagBFP2","ara","10","0.3",200,"D8",350,0.3327,0.2694,4715,225,"D",8,0.1820125,0.607201390705418,0.299756395136952,4276.33775882523,0.89610546200437,4772.13669612068,182943220.019254,52628286549393.6
"M9","DH10B","pS361_ara_mTagBFP2","ara","10","0.3",200,"D9",350,0.3336,0.2706,4664,223,"D",9,0.1832125,0.607201390705418,0.301732675195543,4225.45161166293,0.895589685252642,4718.06641059175,184149356.213324,52031986262577.2
"M9","DH10B","pS361_ara_mTagBFP2","ara","10","0.3",200,"D10",350,0.3376,0.2727,4754,227,"D",10,0.1853125,0.607201390705418,0.305191165298078,4315.6487098454,0.894690202875135,4823.62352463102,186260094.552946,53196095842569.2
"M9","none","none","none","none","none",200,"D11",350,0.0962,0.0904,468,13,"D",11,0.00301249999999999,0.607201390705418,0.00496128639708846,-3.17390130425446,0.990539468961151,-3.20421487856829,3027904.40386238,-35336862611.7114
"","","","","","",NA,"D12",350,NA,NA,NA,NA,"D",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"E1",350,NA,NA,NA,NA,"E",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381","ara","0","0",200,"E2",350,0.4682,0.3751,431,12,"E",2,0.2877125,0.607201390705418,0.473833730297865,-1.93505464913835,0.855221029253286,-2.26263688911847,289183716.446891,-24952911062.7857
"M9","DH10B","pS381","ara","0","0",200,"E3",350,0.4559,0.3622,434,11,"E",3,0.2748125,0.607201390705418,0.452588719668009,0.453981776968135,0.859757197575318,0.528034866411647,276217752.360642,5823297199.38102
"M9","DH10B","pS381","ara","0","0",200,"E4",350,0.4372,0.3474,430,11,"E",4,0.2600125,0.607201390705418,0.428214598945384,-4.10687212503308,0.865106066035819,-4.74724694031106,261342072.633783,-52353796256.1968
"M9","DH10B","pS381","ara","10","0.3",200,"E5",350,0.4556,0.3636,436,12,"E",5,0.2762125,0.607201390705418,0.454894379736366,2.51417126046039,0.859259302904373,2.92597502519002,277624911.253723,32268365696.0726
"M9","DH10B","pS381","ara","10","0.3",200,"E6",350,0.4463,0.357,436,12,"E",6,0.2696125,0.607201390705418,0.444024839414114,2.24254864913519,0.861618643072759,2.60271602426993,270991162.18634,28703386649.2815
"M9","DH10B","pS381","ara","10","0.3",200,"E7",350,0.4335,0.3475,430,12,"E",7,0.2601125,0.607201390705418,0.428379288950266,-4.10343214433288,0.865069393876473,-4.74347164907192,261442583.983288,-52312161424.2982
"M9","DH10B","pS381_ara_mTagBFP2","ara","0","0",200,"E8",350,0.4287,0.3418,430,11,"E",8,0.2544125,0.607201390705418,0.418991958671958,-4.29598909856219,0.867171450562753,-4.9540250613351,255713437.061457,-54634195770.7885
"M9","DH10B","pS381_ara_mTagBFP2","ara","0","0",200,"E9",350,0.4207,0.3361,433,11,"E",9,0.2487125,0.607201390705418,0.409604628393649,-1.48682613803322,0.869297655775746,-1.71037633445175,249984290.139627,-18862447069.046
"M9","DH10B","pS381_ara_mTagBFP2","ara","0","0",200,"E10",350,0.4111,0.3301,432,11,"E",10,0.2427125,0.607201390705418,0.399723228100693,-2.69513885319083,0.871562263245632,-3.09230787844615,243953609.169278,-34102724940.4039
"M9","none","none","none","none","none",200,"E11",350,0.0926,0.0866,461,13,"E",11,-0.00078750000000001,0.607201390705418,-0.00129693378845053,-11.3661035158948,0.992997233856498,-11.4462589908255,-791526.877358229,-126232133831.672
"","","","","","",NA,"E12",350,NA,NA,NA,NA,"E",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"F1",350,NA,NA,NA,NA,"F",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","2","0.00003",200,"F2",350,0.451,0.3599,594,19,"F",2,0.2725125,0.607201390705418,0.448800849555709,160.358180227257,0.860578165602768,186.337728095783,273905991.322008,2054977879648.71
"M9","DH10B","pS381_ara_mTagBFP2","ara","2","0.00003",200,"F3",350,0.4373,0.3502,601,20,"F",3,0.2628125,0.607201390705418,0.432825919082097,166.990724154707,0.864082006277359,193.257958089114,264156390.419945,2131295862612.77
"M9","DH10B","pS381_ara_mTagBFP2","ara","2","0.00003",200,"F4",350,0.4329,0.3473,600,20,"F",4,0.2599125,0.607201390705418,0.428049908940501,165.889690889256,0.865142745517411,191.748346442001,261241561.284277,2114647497446.04
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F5",350,0.4343,0.3504,843,32,"F",5,0.2630125,0.607201390705418,0.433155299091862,408.997807878953,0.864009077692693,473.372118926305,264357413.118957,5220463097714.51
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F6",350,0.4248,0.3409,814,31,"F",6,0.2535125,0.607201390705418,0.417509748628014,379.673978721463,0.86750555228886,437.661727604758,254808834.915905,4826640198888.26
"M9","DH10B","pS381_ara_mTagBFP2","ara","3","0.0001",200,"F7",350,0.422,0.3368,804,30,"F",7,0.2494125,0.607201390705418,0.410757458427828,369.536800929462,0.86903522970186,425.226490594908,250687869.586167,4689501374429.18
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F8",350,0.4378,0.352,1101,45,"F",8,0.2646125,0.607201390705418,0.435790339169984,667.055101283842,0.863426693745155,772.567151463036,265965594.71105,8520058836306.48
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F9",350,0.4348,0.3513,966,38,"F",9,0.2639125,0.607201390705418,0.434637509135805,532.029894822965,0.863681258410032,616.002593135331,265262015.264509,6793426729173.45
"M9","DH10B","pS381_ara_mTagBFP2","ara","4","0.0003",200,"F10",350,0.4235,0.3405,1072,43,"F",10,0.2531125,0.607201390705418,0.416850988608484,637.660636506554,0.867654235567084,734.924824160847,254406789.517882,8104930076634.52
"M9","none","none","none","none","none",200,"F11",350,0.0931,0.0868,459,13,"F",11,-0.000587500000000005,0.607201390705418,-0.000967553778685313,-13.3033560310721,0.992867315156633,-13.3989263499659,-590504.178346612,-147766625372.123
"","","","","","",NA,"F12",350,NA,NA,NA,NA,"F",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"G1",350,NA,NA,NA,NA,"G",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G2",350,0.458,0.3661,2061,92,"G",2,0.2787125,0.607201390705418,0.459011629858431,1627.62531137403,0.858373621708067,1896.1734962629,280137694.991368,20911463451960.9
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G3",350,0.4332,0.3483,2020,91,"G",3,0.2609125,0.607201390705418,0.429696808989327,1585.9242003966,0.86477627996883,1833.91269757511,262246674.779335,20224836189837.7
"M9","DH10B","pS381_ara_mTagBFP2","ara","5","0.001",200,"G4",350,0.4182,0.3353,1915,86,"G",4,0.2479125,0.607201390705418,0.408287108354589,1480.4860461568,0.86959802413172,1702.49472178256,249180199.34358,18775526723624.5
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G5",350,0.4384,0.3522,3171,148,"G",5,0.2648125,0.607201390705418,0.436119719179749,2737.06234518254,0.863354026111972,3170.26649833165,266166617.410061,34962471600566.6
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G6",350,0.4037,0.3268,2762,129,"G",6,0.2394125,0.607201390705418,0.394288457939567,2327.18355862954,0.87281953774044,2666.28261399162,240636734.635587,29404414493173.7
"M9","DH10B","pS381_ara_mTagBFP2","ara","6","0.003",200,"G7",350,0.3894,0.3147,2772,130,"G",7,0.2273125,0.607201390705418,0.374360967348772,2336.6704952197,0.877502215680084,2662.8656355115,228474861.345384,29366731221709.4
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G8",350,0.3868,0.3149,4279,204,"G",8,0.2275125,0.607201390705418,0.374690347358537,3843.6800640777,0.877423875044372,4380.64221113578,228675884.044396,48310789953992
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G9",350,0.3367,0.2741,3678,174,"G",9,0.1867125,0.607201390705418,0.307496825366434,3239.77846216266,0.894092749234987,3623.53733987298,187667253.446027,39961252912198.7
"M9","DH10B","pS381_ara_mTagBFP2","ara","7","0.01",200,"G10",350,0.3346,0.2753,3692,174,"G",10,0.1879125,0.607201390705418,0.309473105425025,3253.88854865398,0.893582041608101,3641.39877162061,188873389.640097,40158233134697.5
"M9","none","none","none","none","none",200,"G11",350,0.091,0.0839,466,13,"G",11,-0.0034875,0.607201390705418,-0.00574356392028086,-7.21319456100821,0.994757297983649,-7.2512104969013,-3505333.31401497,-79968116623.9673
"","","","","","",NA,"G12",350,NA,NA,NA,NA,"G",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"H1",350,NA,NA,NA,NA,"H",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H2",350,0.3399,0.2806,5039,243,"H",2,0.1932125,0.607201390705418,0.318201675683804,4601.36082337818,0.891341711919568,5162.28598061323,194200491.163905,56930947945913.6
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H3",350,0.2994,0.2466,4284,204,"H",3,0.1592125,0.607201390705418,0.262207074023718,3843.08751035317,0.906158282423189,4241.07750808859,160026632.331931,46771636394095
"M9","DH10B","pS381_ara_mTagBFP2","ara","8","0.03",200,"H4",350,0.3021,0.2495,4271,204,"H",4,0.1621125,0.607201390705418,0.266983084165313,3830.376254524,0.904852409511674,4233.15030634793,162941461.467599,46684213281282.4
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H5",350,0.2813,0.2334,4453,214,"H",5,0.1460125,0.607201390705418,0.240467993379214,4010.79583821504,0.912205991013518,4396.80935855157,146759134.197164,48489085195948.4
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H6",350,0.2765,0.2293,4400,211,"H",6,0.1419125,0.607201390705418,0.233715703179027,3957.40474550775,0.914119743516219,4329.19732187967,142638168.867426,47743443177133.4
"M9","DH10B","pS381_ara_mTagBFP2","ara","9","0.1",200,"H7",350,0.286,0.2365,4562,218,"H",7,0.1491125,0.607201390705418,0.245573383530575,4120.09494016297,0.910770222198376,4523.74796599967,149874986.031844,49888995096348.1
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H8",350,0.2811,0.2322,4416,212,"H",8,0.1448125,0.607201390705418,0.238491713320623,3973.68084397465,0.912764357928968,4353.45750461904,145552998.003095,48010990385072
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H9",350,0.2787,0.2303,4300,205,"H",9,0.1429125,0.607201390705418,0.235362603227853,3857.4996719666,0.913651407706286,4222.06942322873,143643282.362484,46562010601612.4
"M9","DH10B","pS381_ara_mTagBFP2","ara","10","0.3",200,"H10",350,0.3003,0.2479,4519,217,"H",10,0.1605125,0.607201390705418,0.264348044087192,4078.21682254936,0.905571889805039,4503.471086572,161333279.875506,49665376728141.1
"M9","none","none","none","none","none",200,"H11",350,0.0951,0.0903,465,13,"H",11,0.0029125,0.607201390705418,0.00479659639220587,-6.20527504666649,0.990603858926525,-6.26413373090518,2927393.05435658,-69082393478.3329
"","","","","","",NA,"H12",350,NA,NA,NA,NA,"H",12,NA,NA,NA,NA,NA,NA,NA,NA
"","","","","","",NA,"A1",360,NA,NA,NA,NA,"A",1,NA,NA,NA,NA,NA,NA,NA,NA
"M9","DH10B","pS361","ara","0","0",200,"A2",360,0.4578,0.3618,431,11,"A",2,0.2743875,0.607201390705418,0.451888787147258,-2.56400541762326,0.85990861698677,-2.98171848377083,275790579.125242,-32883118143.0907
"M9","DH10B","pS361","ara","0","0",200,"A3",360,0.464,0.3651,431,11,"A",3,0.2776875,0.607201390705418,0.457323557308384,-2.42083051767781,0.858736222568348,-2.81906184234023,279107453.658934,-31089301058.7371
"M9","DH10B","pS361","ara","0","0",200,"A4",360,0.467,0.3688,441,12,"A",4,0.2813875,0.607201390705418,0.463417087489041,7.74952706986136,0.857430765621517,9.03807908530555,282826373.590649,99674138912.2843
